maintenance_event_id,site_id,part_id,event_date,equipment_id,status,days_non_mission_capable,backlog_days,defect_flag
4304,SITE-060,PART-9866,2024-09-21,EQ-1105,awaiting_parts,9,19,False
4305,SITE-020,PART-9418,2025-03-24,EQ-6975,deferred,12,10,False
4306,SITE-069,PART-2661,2024-06-02,EQ-7302,in_progress,17,35,False
4307,SITE-027,PART-6809,2025-02-08,EQ-4398,awaiting_parts,5,30,False
4308,SITE-087,PART-7205,2025-04-20,EQ-2094,open,23,25,False
4309,SITE-075,PART-5121,2026-12-12,EQ-4323,deferred,5,13,False
4310,SITE-079,PART-8066,2025-09-13,EQ-9871,deferred,6,21,False
4311,SITE-064,PART-1214,2026-09-24,EQ-2476,deferred,15,33,True
4312,SITE-039,PART-9900,2024-11-15,EQ-4925,in_progress,21,4,False
4313,SITE-086,PART-8228,2023-11-28,EQ-3334,awaiting_parts,20,35,False
4314,SITE-002,PART-9595,2023-05-07,EQ-3398,completed,4,0,False
4315,SITE-069,PART-8826,2024-03-18,EQ-3945,open,3,9,False
4316,SITE-022,PART-5149,2025-12-06,EQ-2119,deferred,12,14,False
4317,SITE-025,PART-1241,2026-11-09,EQ-7196,awaiting_parts,13,27,False
4318,SITE-048,PART-9657,2025-02-06,EQ-7720,in_progress,9,6,False
4319,SITE-087,PART-3562,2024-06-18,EQ-5030,completed,0,0,False
4320,SITE-048,PART-8405,2023-04-08,EQ-6040,completed,9,0,False
4321,SITE-051,PART-2529,2024-05-25,EQ-7060,awaiting_parts,30,39,False
4322,SITE-022,PART-7920,2023-01-08,EQ-9921,in_progress,17,30,False
4323,SITE-025,PART-1396,2025-08-26,EQ-4195,open,16,40,True
4324,SITE-061,PART-3030,2025-09-07,EQ-3252,in_progress,6,41,False
4325,SITE-064,PART-8860,2026-05-08,EQ-4014,deferred,3,16,False
4326,SITE-081,PART-1109,2026-03-25,EQ-1339,deferred,12,7,False
4327,SITE-036,PART-8850,2026-02-19,EQ-3917,completed,2,0,False
4328,SITE-091,PART-9972,2024-08-03,EQ-7307,completed,10,0,False
4329,SITE-039,PART-3056,2024-12-27,EQ-8857,deferred,5,26,False
4330,SITE-085,PART-5871,2023-04-01,EQ-9591,in_progress,6,32,False
4331,SITE-067,PART-7597,2023-09-24,EQ-8507,awaiting_parts,4,28,False
4332,SITE-032,PART-5913,2026-12-12,EQ-7514,open,10,33,False
4333,SITE-018,PART-6117,2023-02-19,EQ-1880,deferred,8,41,False
4334,SITE-055,PART-8439,2025-11-04,EQ-9454,awaiting_parts,24,15,False
4335,SITE-001,PART-1991,2024-08-14,EQ-8020,deferred,12,31,False
4336,SITE-022,PART-9746,2024-05-17,EQ-1351,deferred,6,39,False
4337,SITE-050,PART-6784,2024-10-20,EQ-8430,deferred,10,6,False
4338,SITE-033,PART-9384,2023-02-18,EQ-4558,in_progress,13,30,True
4339,SITE-046,PART-2520,2025-04-01,EQ-9076,completed,5,0,False
4340,SITE-052,PART-8623,2026-10-08,EQ-6502,completed,1,0,False
4341,SITE-022,PART-2642,2026-10-23,EQ-8565,completed,9,0,False
4342,SITE-003,PART-8611,2023-06-28,EQ-6900,deferred,21,19,True
4343,SITE-005,PART-6784,2023-04-13,EQ-7149,in_progress,17,32,False
4344,SITE-081,PART-8405,2025-11-22,EQ-1691,completed,6,0,False
4345,SITE-019,PART-1677,2025-11-03,EQ-9987,in_progress,19,17,False
4346,SITE-063,PART-5987,2025-08-08,EQ-7725,awaiting_parts,22,38,False
4347,SITE-069,PART-2091,2025-01-04,EQ-8135,completed,4,0,False
4348,SITE-046,PART-1535,2026-07-14,EQ-3367,deferred,18,35,False
4349,SITE-014,PART-4185,2026-09-11,EQ-8353,completed,0,0,False
4350,SITE-023,PART-5538,2024-08-24,EQ-8240,open,4,14,False
4351,SITE-007,PART-1624,2024-03-03,EQ-9802,awaiting_parts,9,21,False
4352,SITE-009,PART-1511,2026-10-15,EQ-9342,open,12,38,True
4353,SITE-095,PART-8092,2023-08-04,EQ-7583,in_progress,29,26,False
4354,SITE-071,PART-4158,2026-07-17,EQ-1688,in_progress,17,31,False
4355,SITE-004,PART-2982,2025-12-08,EQ-2752,deferred,24,28,False
4356,SITE-073,PART-6835,2026-04-13,EQ-6694,open,1,11,False
4357,SITE-040,PART-9988,2025-05-08,EQ-6546,completed,9,0,False
4358,SITE-080,PART-3853,2025-06-17,EQ-4522,open,22,44,False
4359,SITE-070,PART-1196,2026-01-06,EQ-7432,open,8,6,False
4360,SITE-072,PART-5070,2025-04-08,EQ-7093,in_progress,19,44,False
4361,SITE-080,PART-9384,2026-10-10,EQ-1985,awaiting_parts,15,22,True
4362,SITE-092,PART-3388,2025-08-15,EQ-4355,in_progress,4,29,False
4363,SITE-090,PART-3468,2023-04-11,EQ-3147,open,21,7,False
4364,SITE-004,PART-1849,2023-02-09,EQ-7723,deferred,24,12,False
4365,SITE-092,PART-5987,2026-11-25,EQ-2467,open,2,43,False
4366,SITE-098,PART-7622,2024-05-25,EQ-6744,deferred,22,1,False
4367,SITE-049,PART-3234,2023-05-10,EQ-3125,completed,10,0,False
4368,SITE-002,PART-5740,2025-09-17,EQ-3339,completed,1,0,False
4369,SITE-094,PART-9597,2026-11-09,EQ-3951,completed,5,0,False
4370,SITE-033,PART-5306,2023-01-18,EQ-4458,awaiting_parts,23,32,False
4371,SITE-088,PART-3459,2023-09-14,EQ-1845,open,13,44,False
4372,SITE-091,PART-3984,2025-10-06,EQ-4291,completed,10,0,True
4373,SITE-051,PART-1399,2026-01-09,EQ-1015,completed,5,0,False
4374,SITE-014,PART-1552,2024-02-02,EQ-4288,open,24,14,False
4375,SITE-086,PART-8938,2023-02-15,EQ-9386,deferred,2,23,False
4376,SITE-088,PART-7990,2023-12-23,EQ-6418,open,21,17,False
4377,SITE-078,PART-6833,2025-04-24,EQ-9611,awaiting_parts,14,36,False
4378,SITE-006,PART-6117,2024-06-03,EQ-8426,completed,8,0,False
4379,SITE-078,PART-8930,2024-12-12,EQ-6249,completed,9,0,False
4380,SITE-098,PART-1584,2026-07-04,EQ-9170,open,25,19,True
4381,SITE-024,PART-1786,2025-07-28,EQ-2490,deferred,8,8,False
4382,SITE-064,PART-7655,2024-09-17,EQ-6635,deferred,2,22,False
4383,SITE-040,PART-2661,2023-07-14,EQ-8182,open,11,30,False
4384,SITE-007,PART-4974,2025-12-14,EQ-9260,in_progress,7,37,True
4385,SITE-081,PART-6389,2024-12-27,EQ-7308,in_progress,12,3,False
4386,SITE-066,PART-6731,2026-03-07,EQ-4365,open,7,9,False
4387,SITE-002,PART-2623,2025-03-05,EQ-7750,awaiting_parts,14,25,False
4388,SITE-031,PART-2104,2025-03-22,EQ-2604,deferred,2,24,False
4389,SITE-064,PART-5395,2023-03-03,EQ-8378,completed,7,0,False
4390,SITE-028,PART-8323,2025-06-14,EQ-5303,in_progress,28,15,False
4391,SITE-018,PART-5942,2026-08-20,EQ-3260,in_progress,12,19,True
4392,SITE-097,PART-1848,2024-09-19,EQ-2702,awaiting_parts,11,41,True
4393,SITE-012,PART-3575,2024-01-20,EQ-5224,open,21,6,False
4394,SITE-051,PART-5969,2024-03-07,EQ-3292,open,2,41,False
4395,SITE-099,PART-8623,2024-10-03,EQ-4712,completed,6,0,False
4396,SITE-052,PART-6166,2024-08-05,EQ-9664,deferred,12,25,False
4397,SITE-069,PART-4185,2026-04-20,EQ-8959,open,12,38,False
4398,SITE-028,PART-9495,2024-05-08,EQ-6425,completed,1,0,False
4399,SITE-069,PART-8449,2024-10-14,EQ-3907,deferred,6,2,False
4400,SITE-018,PART-1304,2026-04-13,EQ-2716,completed,5,0,False
4401,SITE-006,PART-3206,2024-06-16,EQ-8553,deferred,13,12,False
4402,SITE-091,PART-3918,2024-11-05,EQ-2871,deferred,5,38,False
4403,SITE-099,PART-6708,2025-03-05,EQ-2191,open,14,24,True
4404,SITE-060,PART-6530,2024-03-06,EQ-7410,completed,9,0,True
4405,SITE-074,PART-1846,2023-01-18,EQ-5172,deferred,26,35,False
4406,SITE-025,PART-4056,2026-08-13,EQ-4891,in_progress,2,35,False
4407,SITE-010,PART-9204,2025-03-25,EQ-8399,in_progress,25,6,True
4408,SITE-068,PART-1200,2023-03-14,EQ-2372,completed,9,0,False
4409,SITE-043,PART-4384,2023-11-15,EQ-4658,deferred,5,44,False
4410,SITE-038,PART-8480,2023-12-19,EQ-9892,open,6,5,False
4411,SITE-019,PART-4158,2026-07-22,EQ-9584,deferred,18,42,False
4412,SITE-095,PART-2177,2026-07-05,EQ-4853,completed,5,0,False
4413,SITE-099,PART-8120,2025-02-14,EQ-4295,deferred,25,18,False
4414,SITE-041,PART-8738,2025-04-07,EQ-8752,in_progress,4,43,False
4415,SITE-056,PART-3904,2023-06-21,EQ-2855,deferred,25,27,False
4416,SITE-065,PART-9938,2026-04-20,EQ-9061,in_progress,18,37,False
4417,SITE-021,PART-2243,2024-09-13,EQ-1343,awaiting_parts,13,28,False
4418,SITE-060,PART-2123,2026-05-25,EQ-5943,completed,0,0,False
4419,SITE-054,PART-7026,2026-07-15,EQ-4022,in_progress,18,4,False
4420,SITE-081,PART-4513,2025-02-25,EQ-2183,open,14,25,False
4421,SITE-100,PART-4012,2024-09-04,EQ-9036,in_progress,6,6,False
4422,SITE-073,PART-4239,2026-05-19,EQ-8930,in_progress,15,37,False
4423,SITE-025,PART-3203,2026-05-23,EQ-6860,completed,0,0,False
4424,SITE-088,PART-1935,2026-05-01,EQ-8943,completed,6,0,False
4425,SITE-046,PART-5270,2026-05-09,EQ-4413,completed,2,0,False
4426,SITE-079,PART-3484,2026-05-13,EQ-7810,deferred,7,23,False
4427,SITE-086,PART-8972,2023-06-07,EQ-3302,open,28,40,True
4428,SITE-057,PART-3449,2026-12-15,EQ-2243,awaiting_parts,20,11,True
4429,SITE-005,PART-4236,2024-10-08,EQ-8466,completed,6,0,False
4430,SITE-083,PART-1482,2025-02-26,EQ-2252,open,21,28,False
4431,SITE-035,PART-5306,2024-03-13,EQ-6317,deferred,3,2,False
4432,SITE-043,PART-6665,2023-06-12,EQ-4687,in_progress,5,16,False
4433,SITE-008,PART-2604,2024-04-28,EQ-3580,open,24,42,False
4434,SITE-070,PART-8743,2026-10-07,EQ-7246,open,30,44,False
4435,SITE-032,PART-3659,2023-07-01,EQ-4684,open,20,13,False
4436,SITE-062,PART-7574,2026-07-12,EQ-4154,awaiting_parts,5,21,False
4437,SITE-081,PART-2328,2025-09-15,EQ-6459,awaiting_parts,6,43,False
4438,SITE-041,PART-7653,2023-01-08,EQ-1120,in_progress,2,37,False
4439,SITE-001,PART-1653,2024-09-01,EQ-7488,deferred,16,39,False
4440,SITE-055,PART-2418,2026-11-01,EQ-9280,in_progress,12,41,False
4441,SITE-009,PART-6722,2024-11-24,EQ-3926,in_progress,30,39,False
4442,SITE-024,PART-3390,2025-04-25,EQ-1794,open,20,26,True
4443,SITE-025,PART-9283,2024-09-23,EQ-8807,completed,10,0,False
4444,SITE-024,PART-6373,2023-08-25,EQ-8458,completed,10,0,False
4445,SITE-069,PART-2542,2023-05-15,EQ-6675,in_progress,16,3,False
4446,SITE-028,PART-6676,2024-03-03,EQ-1243,open,27,13,False
4447,SITE-037,PART-9595,2023-08-12,EQ-4218,awaiting_parts,21,32,False
4448,SITE-076,PART-3531,2023-06-25,EQ-6386,open,20,6,False
4449,SITE-026,PART-6338,2023-10-01,EQ-8102,completed,9,0,False
4450,SITE-069,PART-5053,2026-05-06,EQ-4741,deferred,13,35,False
4451,SITE-065,PART-4974,2025-02-18,EQ-4107,awaiting_parts,13,28,False
4452,SITE-053,PART-9058,2023-07-15,EQ-6628,open,3,1,False
4453,SITE-075,PART-1952,2025-02-04,EQ-2398,awaiting_parts,9,27,False
4454,SITE-048,PART-6610,2024-03-07,EQ-6913,completed,10,0,True
4455,SITE-021,PART-8475,2023-03-14,EQ-9946,open,8,17,False
4456,SITE-025,PART-1373,2025-03-25,EQ-1158,deferred,13,13,True
4457,SITE-041,PART-4364,2025-07-13,EQ-8750,completed,2,0,False
4458,SITE-034,PART-5525,2025-03-09,EQ-5856,awaiting_parts,30,7,False
4459,SITE-051,PART-1065,2023-11-26,EQ-8052,deferred,29,11,False
4460,SITE-076,PART-3159,2023-07-12,EQ-4167,completed,8,0,False
4461,SITE-031,PART-1995,2025-07-16,EQ-8054,deferred,25,4,False
4462,SITE-010,PART-3702,2024-09-18,EQ-6485,awaiting_parts,7,39,False
4463,SITE-090,PART-5181,2023-11-03,EQ-5990,in_progress,6,17,False
4464,SITE-058,PART-4297,2023-12-08,EQ-9543,completed,0,0,False
4465,SITE-036,PART-3417,2025-01-17,EQ-9315,deferred,13,1,False
4466,SITE-096,PART-6797,2023-05-16,EQ-4518,completed,8,0,False
4467,SITE-090,PART-3158,2026-08-05,EQ-4936,open,18,39,False
4468,SITE-023,PART-1552,2023-11-18,EQ-5563,in_progress,20,4,False
4469,SITE-044,PART-7993,2024-01-10,EQ-7000,awaiting_parts,15,19,False
4470,SITE-002,PART-4525,2024-12-27,EQ-8260,deferred,23,43,False
4471,SITE-094,PART-4791,2025-08-13,EQ-1066,completed,8,0,False
4472,SITE-015,PART-1675,2025-01-16,EQ-7365,deferred,18,13,False
4473,SITE-018,PART-1237,2023-03-27,EQ-3509,awaiting_parts,30,9,False
4474,SITE-048,PART-6120,2024-08-26,EQ-6863,completed,6,0,False
4475,SITE-055,PART-7774,2025-03-06,EQ-7856,deferred,9,13,False
4476,SITE-092,PART-1203,2024-12-11,EQ-9786,in_progress,22,8,True
4477,SITE-053,PART-2661,2023-03-13,EQ-5122,open,4,9,False
4478,SITE-030,PART-3720,2024-12-17,EQ-3865,open,20,27,False
4479,SITE-099,PART-2340,2026-10-07,EQ-1274,completed,8,0,True
4480,SITE-077,PART-7695,2025-01-06,EQ-4812,in_progress,17,24,True
4481,SITE-096,PART-2661,2025-11-01,EQ-8362,deferred,23,25,False
4482,SITE-096,PART-3474,2025-11-18,EQ-3945,deferred,15,30,False
4483,SITE-046,PART-4233,2023-09-04,EQ-3582,open,23,33,False
4484,SITE-057,PART-7526,2024-03-13,EQ-2925,in_progress,30,31,False
4485,SITE-033,PART-8305,2026-08-27,EQ-9276,in_progress,18,27,False
4486,SITE-086,PART-2327,2023-11-06,EQ-9688,open,15,9,False
4487,SITE-064,PART-9488,2024-05-21,EQ-1954,deferred,24,17,True
4488,SITE-045,PART-2907,2026-05-04,EQ-1332,in_progress,30,17,False
4489,SITE-052,PART-9387,2026-01-28,EQ-9237,awaiting_parts,29,20,False
4490,SITE-094,PART-5395,2024-08-07,EQ-6308,completed,0,0,False
4491,SITE-077,PART-3951,2026-08-09,EQ-2311,awaiting_parts,1,25,False
4492,SITE-071,PART-2817,2026-08-06,EQ-8764,deferred,22,34,False
4493,SITE-009,PART-3833,2023-03-26,EQ-8403,awaiting_parts,27,5,False
4494,SITE-059,PART-9493,2024-12-13,EQ-9804,in_progress,26,11,False
4495,SITE-042,PART-8673,2023-12-17,EQ-5610,completed,3,0,False
4496,SITE-037,PART-2795,2026-12-07,EQ-6995,completed,9,0,False
4497,SITE-072,PART-6881,2024-12-09,EQ-5122,completed,1,0,False
4498,SITE-043,PART-3012,2026-12-28,EQ-2789,completed,6,0,False
4499,SITE-025,PART-1373,2026-06-26,EQ-3930,awaiting_parts,26,38,False
4500,SITE-058,PART-8405,2023-07-13,EQ-6115,completed,0,0,False
4501,SITE-005,PART-1209,2023-08-07,EQ-6325,in_progress,25,42,False
4502,SITE-023,PART-4848,2023-09-20,EQ-7051,deferred,16,9,False
4503,SITE-064,PART-2327,2023-08-09,EQ-4789,deferred,30,12,True
4504,SITE-046,PART-4620,2026-11-05,EQ-7918,deferred,26,9,False
4505,SITE-078,PART-3654,2026-01-14,EQ-5818,in_progress,13,13,False
4506,SITE-001,PART-6338,2025-09-14,EQ-9277,deferred,2,43,False
4507,SITE-039,PART-8418,2023-06-09,EQ-9258,completed,1,0,False
4508,SITE-073,PART-4644,2024-10-04,EQ-2476,deferred,10,6,True
4509,SITE-092,PART-3279,2026-10-12,EQ-9354,completed,3,0,True
4510,SITE-024,PART-9132,2025-12-27,EQ-8751,completed,0,0,False
4511,SITE-069,PART-3717,2024-03-20,EQ-1195,awaiting_parts,9,15,False
4512,SITE-099,PART-3179,2025-11-04,EQ-7124,completed,1,0,False
4513,SITE-002,PART-9132,2025-05-22,EQ-6592,in_progress,3,31,False
4514,SITE-023,PART-6387,2023-06-25,EQ-7030,completed,10,0,True
4515,SITE-072,PART-6523,2024-09-05,EQ-1990,in_progress,6,26,False
4516,SITE-086,PART-9657,2024-10-17,EQ-9284,open,22,8,False
4517,SITE-020,PART-8098,2023-04-10,EQ-6153,awaiting_parts,8,19,False
4518,SITE-041,PART-3836,2026-04-18,EQ-2027,awaiting_parts,30,18,False
4519,SITE-026,PART-7890,2024-09-13,EQ-2421,awaiting_parts,5,42,False
4520,SITE-090,PART-7880,2025-02-14,EQ-1164,completed,6,0,False
4521,SITE-066,PART-5969,2026-02-08,EQ-6953,completed,7,0,False
4522,SITE-035,PART-3086,2026-05-21,EQ-5879,in_progress,30,9,False
4523,SITE-021,PART-7100,2025-09-19,EQ-7640,completed,5,0,True
4524,SITE-038,PART-1725,2023-11-13,EQ-2287,deferred,26,21,False
4525,SITE-069,PART-9597,2023-06-27,EQ-5494,deferred,13,32,False
4526,SITE-009,PART-2433,2026-03-24,EQ-7929,completed,9,0,False
4527,SITE-005,PART-3575,2023-04-16,EQ-5247,open,13,29,False
4528,SITE-005,PART-3851,2025-12-13,EQ-1430,awaiting_parts,11,37,False
4529,SITE-044,PART-4527,2023-07-01,EQ-7814,deferred,21,18,False
4530,SITE-082,PART-3454,2026-01-12,EQ-8601,completed,1,0,False
4531,SITE-042,PART-4619,2025-03-19,EQ-9325,awaiting_parts,26,1,False
4532,SITE-058,PART-9688,2025-07-02,EQ-3275,deferred,8,7,False
4533,SITE-093,PART-7689,2023-03-08,EQ-5005,in_progress,14,27,False
4534,SITE-026,PART-1123,2024-08-08,EQ-8930,in_progress,16,41,False
4535,SITE-021,PART-8541,2025-07-06,EQ-2816,deferred,1,35,False
4536,SITE-064,PART-6383,2024-11-24,EQ-7667,deferred,30,43,False
4537,SITE-068,PART-6350,2024-10-23,EQ-9000,deferred,19,20,False
4538,SITE-006,PART-4934,2026-01-01,EQ-1424,in_progress,15,11,False
4539,SITE-093,PART-3954,2024-08-25,EQ-5141,open,6,21,False
4540,SITE-028,PART-6521,2025-06-15,EQ-6118,open,26,12,False
4541,SITE-082,PART-7124,2024-01-17,EQ-1972,in_progress,19,40,False
4542,SITE-070,PART-6452,2024-07-08,EQ-1983,in_progress,21,17,False
4543,SITE-020,PART-3012,2025-12-04,EQ-2223,awaiting_parts,14,33,False
4544,SITE-019,PART-5560,2024-02-20,EQ-9541,awaiting_parts,2,11,False
4545,SITE-077,PART-6751,2024-06-09,EQ-4954,awaiting_parts,8,19,False
4546,SITE-095,PART-3006,2026-06-25,EQ-8025,completed,0,0,False
4547,SITE-092,PART-5395,2023-06-28,EQ-3605,open,9,39,False
4548,SITE-011,PART-5771,2025-04-28,EQ-7966,deferred,13,25,False
4549,SITE-088,PART-6842,2026-04-11,EQ-1767,awaiting_parts,20,35,True
4550,SITE-018,PART-7845,2024-10-07,EQ-1896,open,9,7,False
4551,SITE-038,PART-7003,2025-02-20,EQ-1179,in_progress,13,29,False
4552,SITE-045,PART-2665,2025-11-05,EQ-2949,in_progress,14,13,False
4553,SITE-008,PART-6610,2024-12-06,EQ-1712,completed,3,0,False
4554,SITE-040,PART-6083,2026-07-08,EQ-7838,awaiting_parts,7,28,False
4555,SITE-066,PART-7927,2023-09-18,EQ-8209,awaiting_parts,24,22,False
4556,SITE-004,PART-2459,2023-01-27,EQ-6219,open,5,9,False
4557,SITE-078,PART-3159,2024-11-17,EQ-5316,deferred,6,43,True
4558,SITE-045,PART-3154,2023-06-13,EQ-4821,deferred,28,28,False
4559,SITE-051,PART-7553,2024-05-23,EQ-8651,open,22,16,False
4560,SITE-091,PART-8673,2023-08-01,EQ-1519,completed,9,0,False
4561,SITE-047,PART-4336,2023-11-15,EQ-2775,completed,2,0,False
4562,SITE-029,PART-4659,2026-05-15,EQ-9828,deferred,17,9,False
4563,SITE-084,PART-9132,2024-03-02,EQ-1777,deferred,24,18,False
4564,SITE-036,PART-2800,2024-09-12,EQ-3332,completed,9,0,False
4565,SITE-097,PART-9132,2026-04-15,EQ-5377,in_progress,22,11,False
4566,SITE-072,PART-1677,2024-06-13,EQ-6253,open,28,14,False
4567,SITE-058,PART-9204,2026-10-17,EQ-7001,in_progress,27,13,False
4568,SITE-009,PART-6606,2024-02-24,EQ-8173,awaiting_parts,26,32,True
4569,SITE-016,PART-3159,2025-09-12,EQ-5390,open,12,37,True
4570,SITE-019,PART-6083,2025-09-10,EQ-4413,open,29,34,True
4571,SITE-050,PART-4147,2026-06-13,EQ-8963,open,23,41,False
4572,SITE-095,PART-3159,2026-10-16,EQ-6403,deferred,8,26,False
4573,SITE-057,PART-9011,2023-08-12,EQ-6965,in_progress,16,11,False
4574,SITE-053,PART-5158,2025-04-24,EQ-6913,completed,2,0,False
4575,SITE-005,PART-2451,2023-09-10,EQ-2577,awaiting_parts,11,36,False
4576,SITE-062,PART-7232,2026-02-16,EQ-3781,awaiting_parts,14,23,False
4577,SITE-077,PART-2621,2023-09-14,EQ-3960,in_progress,13,35,False
4578,SITE-041,PART-2451,2023-10-18,EQ-4795,in_progress,26,15,True
4579,SITE-053,PART-6460,2023-04-03,EQ-8393,deferred,13,24,False
4580,SITE-037,PART-9972,2025-10-06,EQ-1627,open,12,31,False
4581,SITE-073,PART-8738,2026-02-28,EQ-1429,completed,8,0,False
4582,SITE-050,PART-6621,2026-04-02,EQ-6339,awaiting_parts,21,39,True
4583,SITE-099,PART-5822,2025-01-27,EQ-3814,completed,9,0,False
4584,SITE-086,PART-1482,2024-10-06,EQ-7318,in_progress,9,30,False
4585,SITE-037,PART-9106,2023-05-11,EQ-6951,open,22,33,False
4586,SITE-091,PART-6236,2026-04-09,EQ-9883,awaiting_parts,27,12,False
4587,SITE-079,PART-5957,2024-11-05,EQ-7288,completed,2,0,False
4588,SITE-089,PART-7890,2026-11-11,EQ-1882,completed,9,0,False
4589,SITE-055,PART-3659,2024-07-14,EQ-8394,awaiting_parts,2,32,False
4590,SITE-072,PART-9011,2025-10-15,EQ-7281,completed,0,0,False
4591,SITE-058,PART-4833,2023-03-02,EQ-2730,awaiting_parts,9,33,False
4592,SITE-081,PART-7271,2024-04-18,EQ-4952,deferred,25,6,False
4593,SITE-024,PART-7390,2024-08-25,EQ-5725,in_progress,26,2,False
4594,SITE-005,PART-6352,2025-07-11,EQ-2674,open,8,6,False
4595,SITE-012,PART-4870,2025-04-26,EQ-1128,open,5,11,False
4596,SITE-081,PART-1701,2023-08-03,EQ-7810,in_progress,6,9,False
4597,SITE-053,PART-5503,2024-01-21,EQ-9394,in_progress,3,18,True
4598,SITE-029,PART-1708,2024-04-09,EQ-9370,in_progress,20,42,False
4599,SITE-015,PART-9215,2026-02-22,EQ-4307,open,1,31,False
4600,SITE-040,PART-8634,2024-09-11,EQ-7419,open,24,30,False
4601,SITE-099,PART-4540,2024-08-25,EQ-2446,completed,4,0,False
4602,SITE-054,PART-1654,2024-06-28,EQ-8983,awaiting_parts,7,37,True
4603,SITE-037,PART-6821,2025-09-09,EQ-2197,deferred,28,29,True
4604,SITE-007,PART-9547,2025-02-04,EQ-1537,completed,4,0,False
4605,SITE-087,PART-5642,2024-12-15,EQ-8182,awaiting_parts,4,31,False
4606,SITE-031,PART-1832,2025-11-01,EQ-9921,deferred,23,4,False
4607,SITE-006,PART-6158,2023-02-19,EQ-1632,completed,3,0,False
4608,SITE-060,PART-4808,2025-01-18,EQ-7091,in_progress,6,20,False
4609,SITE-082,PART-4237,2023-11-15,EQ-6283,completed,1,0,False
4610,SITE-006,PART-6842,2023-06-08,EQ-4966,awaiting_parts,17,19,False
4611,SITE-057,PART-9576,2024-08-25,EQ-7578,awaiting_parts,7,41,False
4612,SITE-092,PART-3390,2024-06-03,EQ-6531,open,28,44,False
4613,SITE-092,PART-8925,2025-07-18,EQ-2655,deferred,14,7,False
4614,SITE-072,PART-9822,2024-12-08,EQ-9036,in_progress,26,7,False
4615,SITE-079,PART-4092,2023-09-19,EQ-1239,open,30,22,False
4616,SITE-054,PART-6452,2023-04-19,EQ-8520,deferred,10,8,False
4617,SITE-071,PART-4408,2026-05-17,EQ-9822,awaiting_parts,5,29,False
4618,SITE-034,PART-1513,2025-02-04,EQ-5112,in_progress,25,37,True
4619,SITE-027,PART-4540,2026-09-01,EQ-1759,completed,8,0,False
4620,SITE-058,PART-8451,2025-04-08,EQ-6125,deferred,29,27,False
4621,SITE-100,PART-6694,2023-05-06,EQ-6859,deferred,19,3,False
4622,SITE-003,PART-6629,2023-05-03,EQ-5442,deferred,21,9,False
4623,SITE-068,PART-3979,2025-01-12,EQ-7261,open,9,33,False
4624,SITE-019,PART-5638,2024-03-26,EQ-8795,completed,7,0,False
4625,SITE-062,PART-5591,2024-10-28,EQ-2363,in_progress,14,13,False
4626,SITE-089,PART-7973,2024-05-28,EQ-6749,in_progress,7,9,False
4627,SITE-046,PART-3222,2023-05-21,EQ-5328,deferred,27,16,True
4628,SITE-082,PART-4624,2023-04-07,EQ-4068,completed,0,0,False
4629,SITE-077,PART-2998,2023-02-10,EQ-6912,deferred,16,31,False
4630,SITE-015,PART-7679,2026-09-17,EQ-2136,awaiting_parts,26,36,False
4631,SITE-096,PART-1047,2026-07-21,EQ-4482,awaiting_parts,17,24,False
4632,SITE-047,PART-3154,2026-12-17,EQ-3499,deferred,17,18,False
4633,SITE-007,PART-4408,2026-05-04,EQ-1225,in_progress,25,33,False
4634,SITE-027,PART-3006,2024-03-16,EQ-5179,awaiting_parts,9,26,False
4635,SITE-038,PART-9418,2026-01-19,EQ-6112,open,9,43,False
4636,SITE-020,PART-3217,2026-02-12,EQ-4442,open,10,3,False
4637,SITE-030,PART-1190,2025-08-14,EQ-2613,deferred,21,19,False
4638,SITE-044,PART-6361,2023-02-25,EQ-4829,in_progress,27,45,False
4639,SITE-001,PART-7563,2025-12-12,EQ-8859,completed,5,0,False
4640,SITE-005,PART-6179,2025-02-08,EQ-9317,deferred,23,35,False
4641,SITE-028,PART-7041,2026-05-05,EQ-4981,deferred,11,40,False
4642,SITE-050,PART-8758,2025-02-27,EQ-9710,in_progress,10,12,False
4643,SITE-005,PART-9126,2025-11-23,EQ-1373,awaiting_parts,21,13,False
4644,SITE-052,PART-2279,2025-09-10,EQ-4455,completed,5,0,False
4645,SITE-002,PART-2176,2023-07-23,EQ-8073,awaiting_parts,20,44,False
4646,SITE-070,PART-6809,2025-10-17,EQ-5345,completed,2,0,False
4647,SITE-073,PART-7517,2026-03-23,EQ-1753,awaiting_parts,12,36,False
4648,SITE-096,PART-5053,2023-09-11,EQ-2436,in_progress,12,9,False
4649,SITE-028,PART-1396,2026-08-20,EQ-8761,deferred,11,34,False
4650,SITE-049,PART-3654,2024-09-28,EQ-1620,open,19,22,False
4651,SITE-044,PART-2982,2025-08-08,EQ-3704,completed,10,0,True
