order_id,order_supplier_name,order_supplier_id,order_part_id,order_quantity,order_status,order_created_at,order_updated_at,site_id
4403,Atlas Ground Support,AGS,PART-0501,366,delivered,2024-08-19,2024-08-25,SITE-070
4404,Patriot Precision Parts,PPP,PART-0933,3,shipped,2024-01-18,2024-02-09,SITE-062
4405,Vector Aerospace Supply,VAS,PART-0629,404,shipped,2025-12-26,2026-01-16,SITE-062
4406,Gulf Coast Maintenance Parts,GCMP,PART-0248,506,pending,2026-12-19,2026-12-27,SITE-093
4407,Compass Maritime Supply,CMS,PART-0111,936,shipped,2026-06-07,2026-07-02,SITE-030
4408,Prairie Technical Components,PTC,PART-0228,962,delivered,2025-07-10,2025-08-01,SITE-014
4409,Cedar Valley Manufacturing,CVM,PART-0794,150,delivered,2025-08-27,2025-09-19,SITE-032
4410,Summit Tactical Supply,STS,PART-0888,936,shipped,2025-10-12,2025-11-01,SITE-080
4411,Pinnacle Hydraulic Systems,PHS,PART-0134,334,pending,2024-06-13,2024-06-18,SITE-042
4412,Granite State Components,GSC,PART-0877,527,pending,2026-11-23,2026-12-08,SITE-059
4413,Sentinel Equipment Supply,SES,PART-0471,13,shipped,2024-04-08,2024-04-14,SITE-028
4414,Lone Star Equipment Group,LSEG,PART-0608,215,pending,2026-11-01,2026-11-06,SITE-034
4415,Titan Mobility Systems,TMS,PART-0770,324,shipped,2024-09-27,2024-10-05,SITE-021
4416,Falcon Electronics Group,FEG,PART-0965,544,pending,2023-04-19,2023-04-24,SITE-026
4417,Trident Marine Components,TMC,PART-0797,395,delivered,2026-03-03,2026-03-15,SITE-054
4418,Harborline Industrial Supply,HIS,PART-0005,80,delivered,2025-12-16,2025-12-25,SITE-074
4419,Patriot Precision Parts,PPP,PART-0014,403,pending,2025-06-26,2025-06-27,SITE-091
4420,Heritage Logistics Supply,HLS,PART-0040,560,pending,2024-11-13,2024-11-26,SITE-072
4421,Patriot Precision Parts,PPP,PART-0070,579,shipped,2023-04-17,2023-05-05,SITE-080
4422,Compass Maritime Supply,CMS,PART-0015,906,pending,2026-02-05,2026-02-16,SITE-039
4423,Frontier Aviation Components,FAC,PART-0082,939,delivered,2024-01-02,2024-01-10,SITE-004
4424,Apex Defense Components,ADC,PART-0584,957,shipped,2024-10-19,2024-11-04,SITE-051
4425,Vector Aerospace Supply,VAS,PART-0541,816,delivered,2023-09-19,2023-09-27,SITE-045
4426,Patriot Precision Parts,PPP,PART-0473,650,delivered,2025-01-28,2025-02-18,SITE-094
4427,Blue Ridge Defense Manufacturing,BRDM,PART-0614,830,delivered,2024-07-09,2024-07-12,SITE-039
4428,Cedar Valley Manufacturing,CVM,PART-0414,276,shipped,2025-12-22,2025-12-23,SITE-084
4429,Lone Star Equipment Group,LSEG,PART-0082,854,pending,2024-03-27,2024-04-07,SITE-081
4430,Summit Tactical Supply,STS,PART-0811,538,shipped,2026-05-06,2026-05-13,SITE-039
4431,Ranger Vehicle Parts,RVP,PART-0822,651,pending,2025-12-03,2025-12-31,SITE-012
4432,Summit Tactical Supply,STS,PART-0946,738,shipped,2025-05-18,2025-06-15,SITE-061
4433,Titan Mobility Systems,TMS,PART-0094,827,pending,2026-11-15,2026-12-13,SITE-073
4434,Falcon Electronics Group,FEG,PART-0588,750,delivered,2024-09-28,2024-10-13,SITE-098
4435,Cascade Aerospace Systems,CAS,PART-0669,495,pending,2024-01-09,2024-01-13,SITE-052
4436,Lone Star Equipment Group,LSEG,PART-0698,959,delivered,2025-04-11,2025-05-09,SITE-071
4437,Evergreen Field Support,EFS,PART-0593,847,shipped,2024-04-03,2024-04-27,SITE-020
4438,Trident Marine Components,TMC,PART-0855,986,shipped,2026-08-04,2026-09-03,SITE-100
4439,Trident Marine Components,TMC,PART-0997,892,pending,2023-03-19,2023-04-03,SITE-029
4440,Keystone Industrial Supply,KIS,PART-0905,784,delivered,2026-03-03,2026-03-07,SITE-067
4441,Pinnacle Hydraulic Systems,PHS,PART-0066,477,shipped,2024-02-27,2024-03-14,SITE-006
4442,Heritage Logistics Supply,HLS,PART-0960,755,pending,2026-10-14,2026-11-02,SITE-003
4443,Liberty Mechanical Systems,LMS,PART-0595,535,pending,2025-12-26,2026-01-17,SITE-057
4444,Sterling Power Systems,SPS,PART-0092,270,delivered,2023-05-21,2023-05-25,SITE-018
4445,Keystone Industrial Supply,KIS,PART-0435,102,shipped,2026-02-12,2026-02-28,SITE-063
4446,Mesa Tactical Manufacturing,MTM,PART-0716,243,shipped,2025-07-27,2025-08-26,SITE-048
4447,Keystone Industrial Supply,KIS,PART-0048,669,pending,2025-12-01,2025-12-21,SITE-048
4448,Falcon Electronics Group,FEG,PART-0335,976,pending,2025-08-12,2025-08-15,SITE-059
4449,Granite State Components,GSC,PART-0888,30,delivered,2024-10-20,2024-10-21,SITE-053
4450,Ironclad Industrial Systems,IIS,PART-0668,345,pending,2024-12-23,2025-01-22,SITE-007
4451,Compass Maritime Supply,CMS,PART-0946,557,shipped,2024-11-05,2024-11-23,SITE-061
4452,Sentinel Equipment Supply,SES,PART-0141,718,pending,2026-02-22,2026-03-10,SITE-080
4453,Liberty Mechanical Systems,LMS,PART-0124,720,shipped,2024-05-22,2024-06-07,SITE-007
4454,Frontier Aviation Components,FAC,PART-0231,899,shipped,2023-10-06,2023-10-18,SITE-081
4455,Sentinel Equipment Supply,SES,PART-0039,838,pending,2025-04-25,2025-05-06,SITE-045
4456,Mesa Tactical Manufacturing,MTM,PART-0727,965,pending,2023-10-04,2023-10-28,SITE-063
4457,Frontier Aviation Components,FAC,PART-0494,844,pending,2026-05-26,2026-06-22,SITE-008
4458,Compass Maritime Supply,CMS,PART-0740,186,shipped,2023-05-10,2023-06-05,SITE-040
4459,Atlas Ground Support,AGS,PART-0482,553,pending,2023-10-21,2023-11-01,SITE-034
4460,Ranger Vehicle Parts,RVP,PART-0740,203,delivered,2023-03-04,2023-03-07,SITE-050
4461,Cedar Valley Manufacturing,CVM,PART-0316,27,shipped,2024-04-25,2024-04-30,SITE-022
4462,Harborline Industrial Supply,HIS,PART-0308,548,delivered,2023-12-16,2023-12-25,SITE-073
4463,Harborline Industrial Supply,HIS,PART-0684,215,delivered,2026-06-12,2026-06-23,SITE-056
4464,Evergreen Field Support,EFS,PART-0839,494,delivered,2026-06-15,2026-07-10,SITE-093
4465,Harborline Industrial Supply,HIS,PART-0400,419,pending,2025-07-13,2025-08-04,SITE-023
4466,Redstone Logistics Group,RLG,PART-0056,643,pending,2026-06-24,2026-06-28,SITE-079
4467,Vector Aerospace Supply,VAS,PART-0770,871,pending,2024-10-11,2024-11-01,SITE-025
4468,Sentinel Equipment Supply,SES,PART-0452,979,pending,2025-05-13,2025-06-09,SITE-022
4469,Summit Tactical Supply,STS,PART-0738,430,delivered,2025-02-14,2025-02-24,SITE-015
4470,Cascade Aerospace Systems,CAS,PART-0126,123,shipped,2025-07-02,2025-07-25,SITE-090
4471,Redstone Logistics Group,RLG,PART-0728,216,shipped,2024-07-02,2024-07-29,SITE-049
4472,Falcon Electronics Group,FEG,PART-0506,142,shipped,2023-02-07,2023-03-06,SITE-040
4473,Pinnacle Hydraulic Systems,PHS,PART-0014,780,pending,2024-04-02,2024-04-13,SITE-015
4474,Ironclad Industrial Systems,IIS,PART-0452,611,shipped,2023-12-08,2023-12-18,SITE-035
4475,Heritage Logistics Supply,HLS,PART-0807,63,delivered,2026-08-18,2026-09-10,SITE-008
4476,Harborline Industrial Supply,HIS,PART-0647,90,delivered,2025-05-13,2025-05-16,SITE-077
4477,Granite State Components,GSC,PART-0954,369,delivered,2026-12-27,2026-12-29,SITE-004
4478,Harborline Industrial Supply,HIS,PART-0926,200,delivered,2026-08-11,2026-08-17,SITE-055
4479,Prairie Technical Components,PTC,PART-0329,801,pending,2026-08-26,2026-09-10,SITE-031
4480,Compass Maritime Supply,CMS,PART-0090,255,delivered,2025-02-06,2025-03-06,SITE-067
4481,Redstone Logistics Group,RLG,PART-0849,542,delivered,2025-04-14,2025-04-29,SITE-010
4482,Lone Star Equipment Group,LSEG,PART-0759,537,pending,2024-11-12,2024-12-01,SITE-022
4483,Vector Aerospace Supply,VAS,PART-0459,286,shipped,2025-04-21,2025-05-02,SITE-036
4484,Trident Marine Components,TMC,PART-0891,496,pending,2023-03-09,2023-03-27,SITE-021
4485,Heritage Logistics Supply,HLS,PART-0605,772,shipped,2025-02-14,2025-02-22,SITE-085
4486,Falcon Electronics Group,FEG,PART-0291,467,shipped,2024-04-09,2024-04-25,SITE-028
4487,Evergreen Field Support,EFS,PART-0996,877,shipped,2025-01-28,2025-01-29,SITE-035
4488,Evergreen Field Support,EFS,PART-0657,525,delivered,2023-05-07,2023-06-05,SITE-028
4489,Harborline Industrial Supply,HIS,PART-0697,419,delivered,2023-02-20,2023-03-22,SITE-017
4490,Trident Marine Components,TMC,PART-0193,818,shipped,2024-02-25,2024-03-22,SITE-057
4491,Mesa Tactical Manufacturing,MTM,PART-0483,410,pending,2025-12-04,2025-12-26,SITE-050
4492,Compass Maritime Supply,CMS,PART-0265,645,shipped,2026-12-17,2027-01-12,SITE-064
4493,Pinnacle Hydraulic Systems,PHS,PART-0064,147,pending,2023-08-11,2023-09-09,SITE-020
4494,Ranger Vehicle Parts,RVP,PART-0414,4,pending,2023-08-13,2023-08-24,SITE-045
4495,Keystone Industrial Supply,KIS,PART-0064,360,pending,2026-06-12,2026-06-13,SITE-077
4496,Vector Aerospace Supply,VAS,PART-0762,630,shipped,2025-04-01,2025-04-05,SITE-080
4497,Evergreen Field Support,EFS,PART-0307,80,shipped,2023-02-23,2023-03-16,SITE-034
4498,Harborline Industrial Supply,HIS,PART-0361,81,shipped,2026-12-28,2027-01-19,SITE-025
4499,Lone Star Equipment Group,LSEG,PART-0605,242,delivered,2026-02-07,2026-03-09,SITE-019
4500,Sterling Power Systems,SPS,PART-0680,541,pending,2025-07-15,2025-08-07,SITE-012
4501,Titan Mobility Systems,TMS,PART-0852,256,delivered,2026-10-04,2026-10-23,SITE-036
4502,Cascade Aerospace Systems,CAS,PART-0455,399,pending,2025-09-01,2025-09-23,SITE-049
4503,Patriot Precision Parts,PPP,PART-0521,718,shipped,2024-06-28,2024-07-24,SITE-034
4504,Titan Mobility Systems,TMS,PART-0822,710,shipped,2025-05-13,2025-05-28,SITE-021
4505,Heritage Logistics Supply,HLS,PART-0076,620,pending,2025-10-03,2025-10-22,SITE-001
4506,Sentinel Equipment Supply,SES,PART-0143,263,pending,2024-12-07,2025-01-01,SITE-057
4507,Falcon Electronics Group,FEG,PART-0300,148,shipped,2025-10-11,2025-10-14,SITE-079
4508,Liberty Mechanical Systems,LMS,PART-0289,974,delivered,2023-12-14,2024-01-11,SITE-096
4509,Compass Maritime Supply,CMS,PART-0430,26,shipped,2023-07-02,2023-07-14,SITE-100
4510,Harborline Industrial Supply,HIS,PART-0004,687,delivered,2025-11-16,2025-11-21,SITE-003
4511,Ironclad Industrial Systems,IIS,PART-0252,808,shipped,2024-07-12,2024-08-10,SITE-058
4512,Lone Star Equipment Group,LSEG,PART-0527,163,shipped,2025-12-27,2026-01-01,SITE-044
4513,Liberty Mechanical Systems,LMS,PART-0421,616,pending,2024-01-19,2024-02-17,SITE-098
4514,Patriot Precision Parts,PPP,PART-0284,633,pending,2025-03-03,2025-03-25,SITE-010
4515,Trident Marine Components,TMC,PART-0930,40,shipped,2024-02-16,2024-02-24,SITE-041
4516,Ranger Vehicle Parts,RVP,PART-0518,247,delivered,2024-01-06,2024-02-03,SITE-095
4517,Apex Defense Components,ADC,PART-0935,307,shipped,2025-04-03,2025-04-13,SITE-093
4518,Redstone Logistics Group,RLG,PART-0208,446,pending,2025-12-01,2025-12-19,SITE-066
4519,Vector Aerospace Supply,VAS,PART-0565,981,pending,2026-03-04,2026-04-01,SITE-047
4520,Cascade Aerospace Systems,CAS,PART-0766,362,delivered,2025-06-20,2025-07-13,SITE-093
4521,Apex Defense Components,ADC,PART-0919,0,pending,2023-03-04,2023-03-05,SITE-010
4522,Harborline Industrial Supply,HIS,PART-0428,835,shipped,2024-06-28,2024-07-14,SITE-070
4523,Atlas Ground Support,AGS,PART-0001,481,shipped,2026-06-15,2026-07-15,SITE-031
4524,Vector Aerospace Supply,VAS,PART-0686,284,delivered,2024-10-06,2024-11-02,SITE-073
4525,Cedar Valley Manufacturing,CVM,PART-0059,385,delivered,2023-11-13,2023-11-22,SITE-051
4526,Heritage Logistics Supply,HLS,PART-0939,64,pending,2023-11-27,2023-12-04,SITE-079
4527,Pinnacle Hydraulic Systems,PHS,PART-0671,297,delivered,2025-11-24,2025-12-16,SITE-068
4528,Cascade Aerospace Systems,CAS,PART-0376,143,shipped,2023-10-28,2023-11-26,SITE-040
4529,Lone Star Equipment Group,LSEG,PART-0475,510,delivered,2024-03-16,2024-04-15,SITE-005
4530,Liberty Mechanical Systems,LMS,PART-0510,88,shipped,2026-05-18,2026-05-31,SITE-086
4531,Sentinel Equipment Supply,SES,PART-0075,347,delivered,2026-06-07,2026-06-23,SITE-056
4532,Harborline Industrial Supply,HIS,PART-0405,933,shipped,2026-10-07,2026-10-31,SITE-096
4533,Harborline Industrial Supply,HIS,PART-0979,387,shipped,2024-12-01,2024-12-22,SITE-081
4534,Cascade Aerospace Systems,CAS,PART-0331,484,pending,2025-12-03,2025-12-19,SITE-011
4535,Vector Aerospace Supply,VAS,PART-0378,149,shipped,2025-10-12,2025-10-20,SITE-098
4536,Compass Maritime Supply,CMS,PART-0525,467,delivered,2026-09-22,2026-09-23,SITE-030
4537,Liberty Mechanical Systems,LMS,PART-0810,457,delivered,2023-10-11,2023-11-05,SITE-072
4538,Granite State Components,GSC,PART-0300,45,shipped,2023-04-24,2023-05-13,SITE-057
4539,Redstone Logistics Group,RLG,PART-0554,95,shipped,2025-09-16,2025-09-19,SITE-046
4540,Keystone Industrial Supply,KIS,PART-0538,217,shipped,2025-08-28,2025-09-21,SITE-021
4541,Compass Maritime Supply,CMS,PART-0088,348,pending,2026-07-07,2026-07-29,SITE-040
4542,Pinnacle Hydraulic Systems,PHS,PART-0242,112,pending,2026-10-22,2026-11-20,SITE-012
4543,Liberty Mechanical Systems,LMS,PART-0853,13,shipped,2023-12-11,2024-01-07,SITE-091
4544,Sentinel Equipment Supply,SES,PART-0617,998,delivered,2023-04-12,2023-04-17,SITE-078
4545,Gulf Coast Maintenance Parts,GCMP,PART-0707,84,delivered,2026-08-14,2026-09-06,SITE-049
4546,Sentinel Equipment Supply,SES,PART-0711,463,delivered,2025-07-21,2025-08-04,SITE-083
4547,Sentinel Equipment Supply,SES,PART-0669,813,delivered,2026-11-23,2026-12-22,SITE-054
4548,Blue Ridge Defense Manufacturing,BRDM,PART-0079,695,pending,2024-02-23,2024-03-05,SITE-096
4549,Mesa Tactical Manufacturing,MTM,PART-0151,236,pending,2025-09-04,2025-10-02,SITE-015
4550,Pinnacle Hydraulic Systems,PHS,PART-0886,14,shipped,2024-03-21,2024-04-08,SITE-052
4551,Ranger Vehicle Parts,RVP,PART-0627,856,shipped,2023-02-14,2023-03-06,SITE-089
4552,Keystone Industrial Supply,KIS,PART-0888,84,shipped,2026-09-17,2026-09-23,SITE-022
4553,Mesa Tactical Manufacturing,MTM,PART-0816,527,delivered,2026-04-03,2026-04-17,SITE-016
4554,Lone Star Equipment Group,LSEG,PART-0953,226,delivered,2024-07-07,2024-07-10,SITE-030
4555,Patriot Precision Parts,PPP,PART-0081,840,delivered,2026-09-07,2026-09-10,SITE-087
4556,Atlas Ground Support,AGS,PART-0348,96,shipped,2026-01-06,2026-02-04,SITE-041
4557,Mesa Tactical Manufacturing,MTM,PART-0515,717,delivered,2026-03-21,2026-03-26,SITE-065
4558,Liberty Mechanical Systems,LMS,PART-0924,284,pending,2023-01-19,2023-01-25,SITE-051
4559,Lone Star Equipment Group,LSEG,PART-0785,68,shipped,2024-10-18,2024-10-25,SITE-069
4560,Cascade Aerospace Systems,CAS,PART-0690,9,shipped,2026-04-22,2026-05-04,SITE-044
4561,Summit Tactical Supply,STS,PART-0158,545,pending,2023-05-09,2023-05-19,SITE-030
4562,Gulf Coast Maintenance Parts,GCMP,PART-0887,802,shipped,2023-09-27,2023-10-13,SITE-041
4563,Granite State Components,GSC,PART-0710,807,shipped,2023-06-17,2023-06-19,SITE-040
4564,Ranger Vehicle Parts,RVP,PART-0350,905,shipped,2024-01-07,2024-01-23,SITE-035
4565,Pinnacle Hydraulic Systems,PHS,PART-0447,940,delivered,2026-12-03,2026-12-14,SITE-031
4566,Atlas Ground Support,AGS,PART-0035,862,shipped,2025-06-22,2025-06-28,SITE-050
4567,Falcon Electronics Group,FEG,PART-0712,449,delivered,2024-12-19,2024-12-23,SITE-015
4568,Evergreen Field Support,EFS,PART-0891,727,pending,2024-11-02,2024-11-20,SITE-025
4569,Sterling Power Systems,SPS,PART-0718,299,delivered,2025-05-28,2025-06-24,SITE-050
4570,Gulf Coast Maintenance Parts,GCMP,PART-0772,581,pending,2024-06-23,2024-07-15,SITE-014
4571,Keystone Industrial Supply,KIS,PART-0809,700,delivered,2026-06-04,2026-06-26,SITE-008
4572,Patriot Precision Parts,PPP,PART-0142,544,delivered,2026-10-09,2026-10-21,SITE-021
4573,Liberty Mechanical Systems,LMS,PART-0601,208,pending,2023-03-21,2023-03-30,SITE-096
4574,Evergreen Field Support,EFS,PART-0765,161,pending,2026-06-06,2026-06-07,SITE-037
4575,Trident Marine Components,TMC,PART-0738,440,shipped,2023-01-25,2023-02-20,SITE-035
4576,Evergreen Field Support,EFS,PART-0820,940,pending,2023-12-13,2023-12-26,SITE-020
4577,Atlas Ground Support,AGS,PART-0817,864,delivered,2024-11-12,2024-11-25,SITE-080
4578,Prairie Technical Components,PTC,PART-0334,966,shipped,2023-03-12,2023-04-05,SITE-084
4579,Sterling Power Systems,SPS,PART-0349,358,delivered,2026-12-23,2027-01-18,SITE-060
4580,Sterling Power Systems,SPS,PART-0286,655,delivered,2026-09-06,2026-09-18,SITE-026
4581,Liberty Mechanical Systems,LMS,PART-0460,258,shipped,2025-01-21,2025-02-05,SITE-022
4582,Pinnacle Hydraulic Systems,PHS,PART-0059,670,shipped,2025-04-10,2025-04-23,SITE-089
4583,Vector Aerospace Supply,VAS,PART-0105,928,shipped,2025-07-13,2025-08-04,SITE-092
4584,Mesa Tactical Manufacturing,MTM,PART-0930,441,delivered,2026-08-10,2026-09-06,SITE-010
4585,Trident Marine Components,TMC,PART-0371,681,delivered,2026-08-02,2026-08-10,SITE-015
4586,Cascade Aerospace Systems,CAS,PART-0917,350,delivered,2026-07-08,2026-07-14,SITE-096
4587,Blue Ridge Defense Manufacturing,BRDM,PART-0743,86,delivered,2026-09-01,2026-09-23,SITE-029
4588,Cedar Valley Manufacturing,CVM,PART-0753,45,shipped,2025-09-14,2025-09-17,SITE-025
4589,Falcon Electronics Group,FEG,PART-0732,655,delivered,2025-05-01,2025-05-10,SITE-089
4590,Northstar Defense Supply,NDS,PART-0431,268,shipped,2026-03-02,2026-03-24,SITE-028
4591,Ironclad Industrial Systems,IIS,PART-0272,958,delivered,2024-05-27,2024-06-01,SITE-021
4592,Evergreen Field Support,EFS,PART-0348,161,delivered,2023-05-24,2023-05-29,SITE-083
4593,Granite State Components,GSC,PART-0452,857,delivered,2026-08-01,2026-08-13,SITE-092
4594,Pinnacle Hydraulic Systems,PHS,PART-0559,801,delivered,2024-11-08,2024-11-16,SITE-096
4595,Cedar Valley Manufacturing,CVM,PART-0017,175,shipped,2025-06-16,2025-07-14,SITE-055
4596,Ranger Vehicle Parts,RVP,PART-0372,956,shipped,2025-01-19,2025-02-03,SITE-019
4597,Patriot Precision Parts,PPP,PART-0468,527,delivered,2026-02-08,2026-03-01,SITE-089
4598,Patriot Precision Parts,PPP,PART-0062,65,delivered,2025-04-25,2025-05-07,SITE-085
4599,Pinnacle Hydraulic Systems,PHS,PART-0480,663,delivered,2023-07-08,2023-07-12,SITE-015
4600,Lone Star Equipment Group,LSEG,PART-0520,438,pending,2026-04-16,2026-05-03,SITE-035
4601,Frontier Aviation Components,FAC,PART-0384,515,shipped,2024-12-03,2024-12-21,SITE-002
4602,Vector Aerospace Supply,VAS,PART-0877,333,shipped,2026-07-23,2026-08-05,SITE-006
4603,Cedar Valley Manufacturing,CVM,PART-0484,662,delivered,2023-01-22,2023-02-11,SITE-001
4604,Trident Marine Components,TMC,PART-0314,900,pending,2025-09-05,2025-09-25,SITE-091
4605,Cedar Valley Manufacturing,CVM,PART-0500,298,shipped,2025-03-05,2025-03-29,SITE-027
4606,Cascade Aerospace Systems,CAS,PART-0294,823,delivered,2026-10-14,2026-11-07,SITE-044
4607,Sentinel Equipment Supply,SES,PART-0061,54,pending,2024-04-09,2024-04-24,SITE-002
4608,Pinnacle Hydraulic Systems,PHS,PART-0378,111,delivered,2024-08-17,2024-09-06,SITE-029
4609,Blue Ridge Defense Manufacturing,BRDM,PART-0581,507,pending,2026-04-02,2026-04-29,SITE-078
4610,Ranger Vehicle Parts,RVP,PART-0284,302,shipped,2023-01-06,2023-01-16,SITE-011
4611,Cascade Aerospace Systems,CAS,PART-0474,554,pending,2026-12-09,2026-12-22,SITE-090
4612,Blue Ridge Defense Manufacturing,BRDM,PART-0873,318,delivered,2026-05-03,2026-05-30,SITE-075
4613,Patriot Precision Parts,PPP,PART-0543,881,pending,2025-04-22,2025-05-05,SITE-016
4614,Blue Ridge Defense Manufacturing,BRDM,PART-0665,181,shipped,2023-08-06,2023-08-20,SITE-064
4615,Keystone Industrial Supply,KIS,PART-0672,674,delivered,2026-06-22,2026-06-30,SITE-072
4616,Pinnacle Hydraulic Systems,PHS,PART-0665,42,shipped,2023-03-03,2023-03-16,SITE-089
4617,Redstone Logistics Group,RLG,PART-0938,682,pending,2023-05-25,2023-06-03,SITE-072
4618,Harborline Industrial Supply,HIS,PART-0994,479,pending,2023-04-16,2023-04-17,SITE-094
4619,Prairie Technical Components,PTC,PART-0844,31,delivered,2024-09-28,2024-10-22,SITE-067
4620,Apex Defense Components,ADC,PART-0012,135,delivered,2025-11-09,2025-11-12,SITE-080
4621,Blue Ridge Defense Manufacturing,BRDM,PART-0157,178,pending,2024-03-15,2024-04-01,SITE-071
4622,Cedar Valley Manufacturing,CVM,PART-0772,251,pending,2023-10-01,2023-10-30,SITE-011
4623,Sentinel Equipment Supply,SES,PART-0186,318,delivered,2024-02-18,2024-03-18,SITE-046
4624,Prairie Technical Components,PTC,PART-0379,832,shipped,2025-10-09,2025-10-12,SITE-072
4625,Atlas Ground Support,AGS,PART-0356,375,shipped,2024-04-03,2024-04-30,SITE-059
4626,Frontier Aviation Components,FAC,PART-0418,392,pending,2025-12-16,2025-12-29,SITE-069
4627,Cascade Aerospace Systems,CAS,PART-0931,545,delivered,2024-09-02,2024-09-17,SITE-034
4628,Lone Star Equipment Group,LSEG,PART-0934,211,pending,2026-09-21,2026-09-25,SITE-086
4629,Apex Defense Components,ADC,PART-0124,517,pending,2026-01-16,2026-01-17,SITE-099
4630,Summit Tactical Supply,STS,PART-0341,876,shipped,2023-12-26,2024-01-18,SITE-006
4631,Frontier Aviation Components,FAC,PART-0241,984,shipped,2024-08-14,2024-08-15,SITE-036
4632,Titan Mobility Systems,TMS,PART-0323,803,delivered,2024-01-10,2024-02-01,SITE-043
4633,Falcon Electronics Group,FEG,PART-0835,897,shipped,2026-07-07,2026-07-08,SITE-100
4634,Northstar Defense Supply,NDS,PART-0258,133,shipped,2026-03-20,2026-03-27,SITE-070
4635,Keystone Industrial Supply,KIS,PART-0507,895,pending,2025-09-19,2025-09-27,SITE-080
4636,Ranger Vehicle Parts,RVP,PART-0357,422,pending,2023-10-06,2023-10-08,SITE-069
